#MET,Acc(HI),Acc/Baro(LO),Baro(HI),State
183.060,512,63,739,6
183.080,513,127,739,6
183.100,513,127,739,6
183.120,513,127,739,6
183.140,513,127,739,6
183.160,513,127,739,6
183.180,513,127,739,6
183.200,513,127,739,6
183.220,514,191,739,6
183.240,513,127,739,6
183.260,514,191,739,6
183.280,513,127,739,6
183.300,513,127,739,6
183.320,513,127,739,6
183.340,513,127,739,6
183.360,513,127,739,6
183.380,513,127,739,6
183.400,513,127,739,6
183.420,513,127,739,6
183.440,513,127,739,6
183.460,512,63,739,6
183.480,512,63,739,6
183.500,513,127,739,6
183.520,512,63,739,6
183.540,512,63,739,6
183.560,512,63,739,6
183.580,512,63,739,6
183.600,512,63,739,6
183.620,512,63,739,6
183.640,512,63,739,6
183.660,512,63,739,6
183.680,513,127,739,6
183.700,513,127,739,6
183.720,512,63,739,6
183.740,512,63,739,6
183.760,513,127,739,6
183.780,513,127,739,6
183.800,513,115,740,6
183.820,513,127,739,6
183.840,513,127,739,6
183.860,512,63,739,6
183.880,513,115,740,6
183.900,512,51,740,6
183.920,513,127,739,6
183.940,513,127,739,6
183.960,513,127,739,6
183.980,513,115,740,6
184.000,512,63,739,6
184.020,512,63,739,6
184.040,513,127,739,6
184.060,513,127,739,6
184.080,513,115,740,6
184.100,513,115,740,6
184.120,513,115,740,6
184.140,513,115,740,6
184.160,513,115,740,6
184.180,513,115,740,6
184.200,513,127,739,6
184.220,513,115,740,6
184.240,513,115,740,6
184.260,513,115,740,6
184.280,513,115,740,6
184.300,513,115,740,6
184.320,513,115,740,6
184.340,513,115,740,6
184.360,513,115,740,6
184.380,514,179,740,6
184.400,513,115,740,6
184.420,514,179,740,6
184.440,513,115,740,6
184.460,513,115,740,6
184.480,513,115,740,6
184.500,513,115,740,6
184.520,513,115,740,6
184.540,513,115,740,6
184.560,513,115,740,6
184.580,512,51,740,6
184.600,513,115,740,6
184.620,512,51,740,6
184.640,512,51,740,6
184.660,512,51,740,6
184.680,512,51,740,6
184.700,513,115,740,6
184.720,512,51,740,6
184.740,513,115,740,6
184.760,512,51,740,6
184.780,513,115,740,6
184.800,513,115,740,6
184.820,513,115,740,6
184.840,513,115,740,6
184.860,512,51,740,6
184.880,512,51,740,6
184.900,513,115,740,6
184.920,513,115,740,6
184.940,513,115,740,6
184.960,513,115,740,6
184.980,513,115,740,6
185.000,513,115,740,6
185.020,512,51,740,6
185.040,513,115,740,6
185.060,512,51,740,6
185.080,513,115,740,6
185.100,513,115,740,6
185.120,512,51,740,6
185.140,512,51,740,6
185.160,513,115,740,6
185.180,512,51,740,6
185.200,512,51,740,6
185.220,512,51,740,6
185.240,512,51,740,6
185.260,512,51,740,6
185.280,512,51,740,6
185.300,512,51,740,6
185.320,512,51,740,6
185.340,512,51,740,6
185.360,512,51,740,6
185.380,512,51,740,6
185.400,512,51,740,6
185.420,512,51,740,6
185.440,512,51,740,6
185.460,512,55,741,6
185.480,512,51,740,6
185.500,512,51,740,6
185.520,512,51,740,6
185.540,512,51,740,6
185.560,512,51,740,6
185.580,512,51,740,6
185.600,512,51,740,6
185.620,512,51,740,6
185.640,512,51,740,6
185.660,513,115,740,6
185.680,512,51,740,6
185.700,512,51,740,6
185.720,512,51,740,6
185.740,513,115,740,6
185.760,513,115,740,6
185.780,513,115,740,6
185.800,512,51,740,6
185.820,512,51,740,6
185.840,513,115,740,6
185.860,513,115,740,6
185.880,513,115,740,6
185.900,513,115,740,6
185.920,513,115,740,6
185.940,513,115,740,6
185.960,513,115,740,6
185.980,513,115,740,6
186.000,513,115,740,6
186.020,513,115,740,6
186.040,513,115,740,6
186.060,513,115,740,6
186.080,513,115,740,6
186.100,512,51,740,6
186.120,512,51,740,6
186.140,513,115,740,6
186.160,512,51,740,6
186.180,513,115,740,6
186.200,513,119,741,6
186.220,513,115,740,6
186.240,513,115,740,6
186.260,513,115,740,6
186.280,513,115,740,6
186.300,513,115,740,6
186.320,513,115,740,6
186.340,513,115,740,6
186.360,513,119,741,6
186.380,513,115,740,6
186.400,512,55,741,6
186.420,513,115,740,6
186.440,512,51,740,6
186.460,513,115,740,6
186.480,512,55,741,6
186.500,512,55,741,6
186.520,512,51,740,6
186.540,512,51,740,6
186.560,513,115,740,6
186.580,512,51,740,6
186.600,512,55,741,6
186.620,513,119,741,6
186.640,512,51,740,6
186.660,512,51,740,6
186.680,513,119,741,6
186.700,512,55,741,6
186.720,513,115,740,6
186.740,512,51,740,6
186.760,513,119,741,6
186.780,512,51,740,6
186.800,513,119,741,6
186.820,513,119,741,6
186.840,513,119,741,6
186.860,513,119,741,6
186.880,513,119,741,6
186.900,513,119,741,6
186.920,512,55,741,6
186.940,512,55,741,6
186.960,512,55,741,6
186.980,513,119,741,6
187.000,513,119,741,6
187.020,513,119,741,6
187.040,513,119,741,6
187.060,513,119,741,6
187.080,513,119,741,6
187.100,513,119,741,6
187.120,512,55,741,6
187.140,513,119,741,6
187.160,512,55,741,6
187.180,513,119,741,6
187.200,513,119,741,6
187.220,513,119,741,6
187.240,513,119,741,6
187.260,513,119,741,6
187.280,513,119,741,6
187.300,513,119,741,6
187.320,513,119,741,6
187.340,512,55,741,6
187.360,513,119,741,6
187.380,513,119,741,6
187.400,513,119,741,6
187.420,513,119,741,6
187.440,513,119,741,6
187.460,512,55,741,6
187.480,513,119,741,6
187.500,513,119,741,6
187.520,512,55,741,6
187.540,513,119,741,6
187.560,513,119,741,6
187.580,513,119,741,6
187.600,513,119,741,6
187.620,512,55,741,6
187.640,512,55,741,6
187.660,512,55,741,6
187.680,512,55,741,6
187.700,512,55,741,6
187.720,513,119,741,6
187.740,512,55,741,6
187.760,513,119,741,6
187.780,513,119,741,6
187.800,512,55,741,6
187.820,512,55,741,6
187.840,513,119,741,6
187.860,513,119,741,6
187.880,512,55,741,6
187.900,512,55,741,6
187.920,513,119,741,6
187.940,512,55,741,6
187.960,512,55,741,6
187.980,513,119,741,6
188.000,513,119,741,6
188.020,513,119,741,6
188.040,512,55,741,6
188.060,512,55,741,6
188.080,512,55,741,6
188.100,512,55,741,6
188.120,512,55,741,6
188.140,512,55,741,6
188.160,512,55,741,6
188.180,513,119,741,6
188.200,512,55,741,6
188.220,512,55,741,6
188.240,512,59,742,6
188.260,512,55,741,6
188.280,512,55,741,6
188.300,512,55,741,6
188.320,512,55,741,6
188.340,513,119,741,6
188.360,512,55,741,6
188.380,513,119,741,6
188.400,512,55,741,6
188.420,512,59,742,6
188.440,512,55,741,6
188.460,512,55,741,6
188.480,513,119,741,6
188.500,512,55,741,6
188.520,512,55,741,6
188.540,512,55,741,6
188.560,512,55,741,6
188.580,512,59,742,6
188.600,512,55,741,6
188.620,512,55,741,6
188.640,513,119,741,6
188.660,512,59,742,6
188.680,512,59,742,6
188.700,512,55,741,6
188.720,512,59,742,6
188.740,512,59,742,6
188.760,512,59,742,6
188.780,512,55,741,6
188.800,512,59,742,6
188.820,512,59,742,6
188.840,512,59,742,6
188.860,512,59,742,6
188.880,512,59,742,6
188.900,512,59,742,6
188.920,512,59,742,6
188.940,512,59,742,6
188.960,512,59,742,6
188.980,512,59,742,6
189.000,512,59,742,6
189.020,512,59,742,6
189.040,512,59,742,6
189.060,512,59,742,6
189.080,512,59,742,6
189.100,512,59,742,6
189.120,512,59,742,6
189.140,512,59,742,6
189.160,512,59,742,6
189.180,512,59,742,6
189.200,513,123,742,6
189.220,512,59,742,6
189.240,512,59,742,6
189.260,512,59,742,6
189.280,512,59,742,6
189.300,512,59,742,6
189.320,513,123,742,6
189.340,513,123,742,6
189.360,513,123,742,6
189.380,513,123,742,6
189.400,513,123,742,6
189.420,513,123,742,6
189.440,513,123,742,6
189.460,512,59,742,6
189.480,513,123,742,6
189.500,512,59,742,6
189.520,513,123,742,6
189.540,513,123,742,6
189.560,512,59,742,6
189.580,512,59,742,6
189.600,512,59,742,6
189.620,513,123,742,6
189.640,513,123,742,6
189.660,512,59,742,6
189.680,512,59,742,6
189.700,512,59,742,6
189.720,512,59,742,6
189.740,512,59,742,6
189.760,513,123,742,6
189.780,513,123,742,6
189.800,513,123,742,6
189.820,513,123,742,6
189.840,513,123,742,6
189.860,513,123,742,6
189.880,513,123,742,6
189.900,513,123,742,6
189.920,513,123,742,6
189.940,513,123,742,6
189.960,512,59,742,6
189.980,513,123,742,6
190.000,513,123,742,6
190.020,513,123,742,6
190.040,512,59,742,6
190.060,513,123,742,6
190.080,513,123,742,6
190.100,513,123,742,6
190.120,513,123,742,6
190.140,513,123,742,6
190.160,512,59,742,6
190.180,512,59,742,6
190.200,512,59,742,6
190.220,512,63,743,6
190.240,512,59,742,6
190.260,512,63,743,6
190.280,513,123,742,6
190.300,513,123,742,6
190.320,513,123,742,6
190.340,513,123,742,6
190.360,512,59,742,6
190.380,512,59,742,6
190.400,513,123,742,6
190.420,512,59,742,6
190.440,513,123,742,6
190.460,512,59,742,6
190.480,512,59,742,6
190.500,513,123,742,6
190.520,512,63,743,6
190.540,513,123,742,6
190.560,513,123,742,6
190.580,512,59,742,6
190.600,512,59,742,6
190.620,512,59,742,6
190.640,512,59,742,6
190.660,512,59,742,6
190.680,512,59,742,6
190.700,513,123,742,6
190.720,512,63,743,6
190.740,512,63,743,6
190.760,512,59,742,6
190.780,512,59,742,6
190.800,512,59,742,6
190.820,512,59,742,6
190.840,512,59,742,6
190.860,512,59,742,6
190.880,512,59,742,6
190.900,512,59,742,6
190.920,512,59,742,6
190.940,512,63,743,6
190.960,512,59,742,6
190.980,512,63,743,6
191.000,513,123,742,6
191.020,512,59,742,6
191.040,512,63,743,6
191.060,512,59,742,6
191.080,512,59,742,6
191.100,512,63,743,6
191.120,512,59,742,6
191.140,513,127,743,6
191.160,513,127,743,6
191.180,513,123,742,6
191.200,512,59,742,6
191.220,513,127,743,6
191.240,513,123,742,6
191.260,513,127,743,6
191.280,512,63,743,6
191.300,512,63,743,6
191.320,512,63,743,6
191.340,512,59,742,6
191.360,513,127,743,6
191.380,512,63,743,6
191.400,512,63,743,6
191.420,512,63,743,6
191.440,512,63,743,6
191.460,512,63,743,6
191.480,512,63,743,6
191.500,512,63,743,6
191.520,512,63,743,6
191.540,512,63,743,6
191.560,512,63,743,6
191.580,513,127,743,6
191.600,512,63,743,6
191.620,512,63,743,6
191.640,512,63,743,6
191.660,512,63,743,6
191.680,512,63,743,6
191.700,512,63,743,6
191.720,513,127,743,6
191.740,512,63,743,6
191.760,512,63,743,6
191.780,513,127,743,6
191.800,512,63,743,6
191.820,512,63,743,6
191.840,512,63,743,6
191.860,512,63,743,6
191.880,512,63,743,6
191.900,512,63,743,6
191.920,512,63,743,6
191.940,512,63,743,6
191.960,512,63,743,6
191.980,512,63,743,6
192.000,512,63,743,6
192.020,512,63,743,6
192.040,512,63,743,6
192.060,512,63,743,6
192.080,512,63,743,6
192.100,512,63,743,6
192.120,512,63,743,6
192.140,512,63,743,6
192.160,512,63,743,6
192.180,512,63,743,6
192.200,512,63,743,6
192.220,513,127,743,6
192.240,513,127,743,6
192.260,512,63,743,6
192.280,512,63,743,6
192.300,513,127,743,6
192.320,512,63,743,6
192.340,513,127,743,6
192.360,513,127,743,6
192.380,513,127,743,6
192.400,512,63,743,6
192.420,513,127,743,6
192.440,512,63,743,6
192.460,512,63,743,6
192.480,512,63,743,6
192.500,512,63,743,6
192.520,512,63,743,6
192.540,512,63,743,6
192.560,513,127,743,6
192.580,512,63,743,6
192.600,512,63,743,6
192.620,512,63,743,6
192.640,512,63,743,6
192.660,512,63,743,6
192.680,512,63,743,6
192.700,512,63,743,6
192.720,512,63,743,6
192.740,512,63,743,6
192.760,512,63,743,6
192.780,512,63,743,6
192.800,512,63,743,6
192.820,512,63,743,6
192.840,512,63,743,6
192.860,512,63,743,6
192.880,512,63,743,6
192.900,512,63,743,6
192.920,512,63,743,6
192.940,512,63,743,6
192.960,512,63,743,6
192.980,512,63,743,6
193.000,512,63,743,6
193.020,512,63,743,6
193.040,512,63,743,6
193.060,512,63,743,6
193.080,512,63,743,6
193.100,512,63,743,6
193.120,512,63,743,6
193.140,512,63,743,6
193.160,512,63,743,6
193.180,512,63,743,6
193.200,512,63,743,6
193.220,512,63,743,6
193.240,512,63,743,6
193.260,512,63,743,6
193.280,512,63,743,6
193.300,512,63,743,6
193.320,512,63,743,6
193.340,512,63,743,6
193.360,512,63,743,6
193.380,512,63,743,6
193.400,512,63,743,6
193.420,512,63,743,6
193.440,512,51,744,6
193.460,513,127,743,6
193.480,512,63,743,6
193.500,512,63,743,6
193.520,512,63,743,6
193.540,513,115,744,6
193.560,513,127,743,6
193.580,512,63,743,6
193.600,513,127,743,6
193.620,513,127,743,6
193.640,512,51,744,6
193.660,512,63,743,6
193.680,512,63,743,6
193.700,512,63,743,6
193.720,512,63,743,6
193.740,512,63,743,6
193.760,512,63,743,6
193.780,512,63,743,6
193.800,512,63,743,6
193.820,512,63,743,6
193.840,512,63,743,6
193.860,512,51,744,6
193.880,513,127,743,6
193.900,512,63,743,6
193.920,512,63,743,6
193.940,512,51,744,6
193.960,513,115,744,6
193.980,513,127,743,6
194.000,513,127,743,6
194.020,513,127,743,6
194.040,513,127,743,6
194.060,513,115,744,6
194.080,513,115,744,6
194.100,513,115,744,6
194.120,513,127,743,6
194.140,513,115,744,6
194.160,513,115,744,6
194.180,513,115,744,6
194.200,513,115,744,6
194.220,513,115,744,6
194.240,513,115,744,6
194.260,513,115,744,6
194.280,513,115,744,6
194.300,513,115,744,6
194.320,513,115,744,6
194.340,513,115,744,6
194.360,513,115,744,6
194.380,513,115,744,6
194.400,513,115,744,6
194.420,513,115,744,6
194.440,513,115,744,6
194.460,513,115,744,6
194.480,513,115,744,6
194.500,512,51,744,6
194.520,513,115,744,6
194.540,513,115,744,6
194.560,513,115,744,6
194.580,513,115,744,6
194.600,513,115,744,6
194.620,513,115,744,6
194.640,513,115,744,6
194.660,513,115,744,6
194.680,514,179,744,6
194.700,513,115,744,6
194.720,513,115,744,6
194.740,513,115,744,6
194.760,513,115,744,6
194.780,513,115,744,6
194.800,513,115,744,6
194.820,513,115,744,6
194.840,513,115,744,6
194.860,513,115,744,6
194.880,513,115,744,6
194.900,513,115,744,6
194.920,513,115,744,6
194.940,512,51,744,6
194.960,513,115,744,6
194.980,513,115,744,6
195.000,513,115,744,6
195.020,513,115,744,6
195.040,513,115,744,6
195.060,513,115,744,6
195.080,513,115,744,6
195.100,513,115,744,6
195.120,512,51,744,6
195.140,513,115,744,6
195.160,513,115,744,6
195.180,513,115,744,6
195.200,512,51,744,6
195.220,512,51,744,6
195.240,513,115,744,6
195.260,512,51,744,6
195.280,512,51,744,6
195.300,513,115,744,6
195.320,513,115,744,6
195.340,513,115,744,6
195.360,512,51,744,6
195.380,513,115,744,6
195.400,513,115,744,6
195.420,513,115,744,6
195.440,513,115,744,6
195.460,513,115,744,6
195.480,513,115,744,6
195.500,513,115,744,6
195.520,513,115,744,6
195.540,513,115,744,6
195.560,513,115,744,6
195.580,513,115,744,6
195.600,513,115,744,6
195.620,513,115,744,6
195.640,512,51,744,6
195.660,512,55,745,6
195.680,513,115,744,6
195.700,513,115,744,6
195.720,513,119,745,6
195.740,513,115,744,6
195.760,513,115,744,6
195.780,513,115,744,6
195.800,513,115,744,6
195.820,513,115,744,6
195.840,513,115,744,6
195.860,513,115,744,6
195.880,512,51,744,6
195.900,512,51,744,6
195.920,512,51,744,6
195.940,513,115,744,6
195.960,513,115,744,6
195.980,513,115,744,6
196.000,513,115,744,6
196.020,512,51,744,6
196.040,513,115,744,6
196.060,512,51,744,6
196.080,513,115,744,6
196.100,512,51,744,6
196.120,512,51,744,6
196.140,513,115,744,6
196.160,513,115,744,6
196.180,512,51,744,6
196.200,513,115,744,6
196.220,512,55,745,6
196.240,512,51,744,6
196.260,512,51,744,6
196.280,512,51,744,6
196.300,512,51,744,6
196.320,512,51,744,6
196.340,512,51,744,6
196.360,512,51,744,6
196.380,512,51,744,6
196.400,513,119,745,6
196.420,512,51,744,6
196.440,513,115,744,6
196.460,513,119,745,6
196.480,513,119,745,6
196.500,513,119,745,6
196.520,512,51,744,6
196.540,513,115,744,6
196.560,513,115,744,6
196.580,512,51,744,6
196.600,513,119,745,6
196.620,512,51,744,6
196.640,512,51,744,6
196.660,512,51,744,6
196.680,512,55,745,6
196.700,512,55,745,6
196.720,512,51,744,6
196.740,511,243,744,6
196.760,512,55,745,6
196.780,512,51,744,6
196.800,512,55,745,6
196.820,512,51,744,6
196.840,512,55,745,6
196.860,512,55,745,6
196.880,512,51,744,6
196.900,512,55,745,6
196.920,512,55,745,6
196.940,512,55,745,6
196.960,512,55,745,6
196.980,512,55,745,6
197.000,512,55,745,6
197.020,511,247,745,6
197.040,512,55,745,6
197.060,512,55,745,6
197.080,512,55,745,6
197.100,512,55,745,6
197.120,512,55,745,6
197.140,512,55,745,6
197.160,512,55,745,6
197.180,512,55,745,6
197.200,511,247,745,6
197.220,512,55,745,6
197.240,512,55,745,6
197.260,512,55,745,6
197.280,512,55,745,6
197.300,512,55,745,6
197.320,512,55,745,6
197.340,512,55,745,6
197.360,512,55,745,6
197.380,512,55,745,6
197.400,513,119,745,6
197.420,513,119,745,6
197.440,513,119,745,6
197.460,513,119,745,6
197.480,513,119,745,6
197.500,513,119,745,6
197.520,513,119,745,6
197.540,513,119,745,6
197.560,514,183,745,6
197.580,514,183,745,6
197.600,513,119,745,6
197.620,514,183,745,6
197.640,514,183,745,6
197.660,513,119,745,6
197.680,513,119,745,6
197.700,514,183,745,6
197.720,513,119,745,6
197.740,514,183,745,6
197.760,514,183,745,6
197.780,514,183,745,6
197.800,513,119,745,6
197.820,513,119,745,6
197.840,514,183,745,6
197.860,513,119,745,6
197.880,513,119,745,6
197.900,513,119,745,6
197.920,513,119,745,6
197.940,513,119,745,6
197.960,513,119,745,6
197.980,512,55,745,6
198.000,513,119,745,6
198.020,513,119,745,6
198.040,513,119,745,6
198.060,513,119,745,6
198.080,512,55,745,6
198.100,512,55,745,6
198.120,513,119,745,6
198.140,512,55,745,6
198.160,513,119,745,6
198.180,512,55,745,6
198.200,513,119,745,6
198.220,512,55,745,6
198.240,512,55,745,6
198.260,512,55,745,6
198.280,512,55,745,6
198.300,512,55,745,6
198.320,511,247,745,6
198.340,512,55,745,6
198.360,511,247,745,6
198.380,511,247,745,6
198.400,511,251,746,6
198.420,511,247,745,6
198.440,511,247,745,6
198.460,511,247,745,6
198.480,511,247,745,6
198.500,511,247,745,6
198.520,511,247,745,6
198.540,512,55,745,6
198.560,511,247,745,6
198.580,511,247,745,6
198.600,511,247,745,6
198.620,511,247,745,6
198.640,511,247,745,6
198.660,511,251,746,6
198.680,511,247,745,6
198.700,512,55,745,6
198.720,512,55,745,6
198.740,512,55,745,6
198.760,512,55,745,6
198.780,512,55,745,6
198.800,512,59,746,6
198.820,512,55,745,6
198.840,513,119,745,6
198.860,512,55,745,6
198.880,513,119,745,6
198.900,513,123,746,6
198.920,512,59,746,6
198.940,513,119,745,6
198.960,513,123,746,6
198.980,513,119,745,6
199.000,513,123,746,6
199.020,513,123,746,6
199.040,513,123,746,6
199.060,513,123,746,6
199.080,513,119,745,6
199.100,513,123,746,6
199.120,513,123,746,6
199.140,512,59,746,6
199.160,512,59,746,6
199.180,512,59,746,6
199.200,512,59,746,6
199.220,512,59,746,6
199.240,512,59,746,6
199.260,512,59,746,6
199.280,512,59,746,6
199.300,513,123,746,6
199.320,512,59,746,6
199.340,513,123,746,6
199.360,512,59,746,6
199.380,513,123,746,6
199.400,513,123,746,6
199.420,512,59,746,6
199.440,512,59,746,6
199.460,512,59,746,6
199.480,512,59,746,6
199.500,512,59,746,6
199.520,512,59,746,6
199.540,512,59,746,6
199.560,512,59,746,6
199.580,512,59,746,6
199.600,512,59,746,6
199.620,513,123,746,6
199.640,513,123,746,6
199.660,512,59,746,6
199.680,512,59,746,6
199.700,512,59,746,6
199.720,512,59,746,6
199.740,512,59,746,6
199.760,512,59,746,6
199.780,512,59,746,6
199.800,512,59,746,6
199.820,513,123,746,6
199.840,512,59,746,6
199.860,512,59,746,6
199.880,512,59,746,6
199.900,512,59,746,6
199.920,512,59,746,6
199.940,513,123,746,6
199.960,512,59,746,6
199.980,512,59,746,6
200.000,512,59,746,6
200.020,512,63,747,6
200.040,512,59,746,6
200.060,513,123,746,6
200.080,512,59,746,6
200.100,512,59,746,6
200.120,512,59,746,6
200.140,513,123,746,6
200.160,512,63,747,6
200.180,512,59,746,6
200.200,512,59,746,6
200.220,513,123,746,6
200.240,512,59,746,6
200.260,512,59,746,6
200.280,512,59,746,6
200.300,512,63,747,6
200.320,512,59,746,6
200.340,512,63,747,6
200.360,513,127,747,6
200.380,512,59,746,6
200.400,512,63,747,6
200.420,512,63,747,6
200.440,512,63,747,6
200.460,512,63,747,6
200.480,512,63,747,6
200.500,512,63,747,6
200.520,512,63,747,6
200.540,512,63,747,6
200.560,512,63,747,6
200.580,512,63,747,6
200.600,513,127,747,6
200.620,513,127,747,6
200.640,512,63,747,6
200.660,512,63,747,6
200.680,512,63,747,6
200.700,513,127,747,6
200.720,513,127,747,6
200.740,512,63,747,6
200.760,512,63,747,6
200.780,513,127,747,6
200.800,513,127,747,6
200.820,513,127,747,6
200.840,512,63,747,6
200.860,513,127,747,6
200.880,513,127,747,6
200.900,513,127,747,6
200.920,512,63,747,6
200.940,513,127,747,6
200.960,512,63,747,6
200.980,512,63,747,6
201.000,513,127,747,6
201.020,512,63,747,6
201.040,512,63,747,6
201.060,513,127,747,6
201.080,513,127,747,6
201.100,513,127,747,6
201.120,513,127,747,6
201.140,513,127,747,6
201.160,512,63,747,6
201.180,513,127,747,6
201.200,513,127,747,6
201.220,512,63,747,6
201.240,513,127,747,6
201.260,513,127,747,6
201.280,513,127,747,6
201.300,513,127,747,6
201.320,513,127,747,6
201.340,513,127,747,6
201.360,513,127,747,6
201.380,512,63,747,6
201.400,512,63,747,6
201.420,512,63,747,6
201.440,512,63,747,6
201.460,512,63,747,6
201.480,512,63,747,6
201.500,512,63,747,6
201.520,512,63,747,6
201.540,512,51,748,6
201.560,512,63,747,6
201.580,512,63,747,6
201.600,512,63,747,6
201.620,512,63,747,6
201.640,512,63,747,6
201.660,512,63,747,6
201.680,512,63,747,6
201.700,513,127,747,6
201.720,512,63,747,6
201.740,512,63,747,6
201.760,512,63,747,6
201.780,512,51,748,6
201.800,512,51,748,6
201.820,512,63,747,6
201.840,512,63,747,6
201.860,512,63,747,6
201.880,512,51,748,6
201.900,512,51,748,6
201.920,512,51,748,6
201.940,512,63,747,6
201.960,512,63,747,6
201.980,512,63,747,6
202.000,512,63,747,6
202.020,512,63,747,6
202.040,512,63,747,6
202.060,512,63,747,6
202.080,512,63,747,6
202.100,513,127,747,6
202.120,513,127,747,6
202.140,513,127,747,6
202.160,512,51,748,6
202.180,512,51,748,6
202.200,512,63,747,6
202.220,513,127,747,6
202.240,513,115,748,6
202.260,513,115,748,6
202.280,513,115,748,6
202.300,513,115,748,6
202.320,513,115,748,6
202.340,513,115,748,6
202.360,513,115,748,6
202.380,513,115,748,6
202.400,513,115,748,6
202.420,513,115,748,6
202.440,513,115,748,6
202.460,513,115,748,6
202.480,513,115,748,6
202.500,513,115,748,6
202.520,513,115,748,6
202.540,512,51,748,6
202.560,513,115,748,6
202.580,513,115,748,6
202.600,513,115,748,6
202.620,512,51,748,6
202.640,512,51,748,6
202.660,513,115,748,6
202.680,512,51,748,6
202.700,513,115,748,6
202.720,513,115,748,6
202.740,513,115,748,6
202.760,512,51,748,6
202.780,512,51,748,6
202.800,512,51,748,6
202.820,512,51,748,6
202.840,512,51,748,6
202.860,512,51,748,6
202.880,512,51,748,6
202.900,512,51,748,6
202.920,512,51,748,6
202.940,512,51,748,6
202.960,513,115,748,6
202.980,513,115,748,6
203.000,513,115,748,6
203.020,513,115,748,6
203.040,512,51,748,6
203.060,512,51,748,6
203.080,513,115,748,6
203.100,512,51,748,6
203.120,512,51,748,6
203.140,512,51,748,6
203.160,512,51,748,6
203.180,512,51,748,6
203.200,512,51,748,6
203.220,512,51,748,6
203.240,512,51,748,6
203.260,512,51,748,6
203.280,512,51,748,6
203.300,512,51,748,6
203.320,513,115,748,6
203.340,512,51,748,6
203.360,512,51,748,6
203.380,513,115,748,6
203.400,513,115,748,6
203.420,513,115,748,6
203.440,513,115,748,6
203.460,513,115,748,6
203.480,513,115,748,6
203.500,513,115,748,6
203.520,513,115,748,6
203.540,513,115,748,6
203.560,513,115,748,6
203.580,513,115,748,6
203.600,513,115,748,6
203.620,513,115,748,6
203.640,513,115,748,6
203.660,513,115,748,6
203.680,513,115,748,6
203.700,513,115,748,6
203.720,514,179,748,6
203.740,513,115,748,6
203.760,513,115,748,6
203.780,513,115,748,6
203.800,513,115,748,6
203.820,513,115,748,6
203.840,513,115,748,6
203.860,513,119,749,6
203.880,513,115,748,6
203.900,512,51,748,6
203.920,513,115,748,6
203.940,512,51,748,6
203.960,512,51,748,6
203.980,513,115,748,6
204.000,512,51,748,6
204.020,513,115,748,6
204.040,512,51,748,6
204.060,512,51,748,6
204.080,512,55,749,6
204.100,512,55,749,6
204.120,512,55,749,6
204.140,512,51,748,6
204.160,512,51,748,6
204.180,513,119,749,6
204.200,512,55,749,6
204.220,512,55,749,6
204.240,512,55,749,6
204.260,512,51,748,6
204.280,512,51,748,6
204.300,512,51,748,6
204.320,512,51,748,6
204.340,512,55,749,6
204.360,512,51,748,6
204.380,513,119,749,6
204.400,513,119,749,6
204.420,512,55,749,6
204.440,513,119,749,6
204.460,512,55,749,6
204.480,513,119,749,6
204.500,513,119,749,6
204.520,513,119,749,6
204.540,512,55,749,6
204.560,512,55,749,6
204.580,512,55,749,6
204.600,513,119,749,6
204.620,513,119,749,6
204.640,513,119,749,6
204.660,513,119,749,6
204.680,513,119,749,6
204.700,513,119,749,6
204.720,512,55,749,6
204.740,512,55,749,6
204.760,513,119,749,6
204.780,513,119,749,6
204.800,514,183,749,6
204.820,513,119,749,6
204.840,513,119,749,6
204.860,513,119,749,6
204.880,513,119,749,6
204.900,513,119,749,6
204.920,513,119,749,6
204.940,513,119,749,6
204.960,513,119,749,6
204.980,513,119,749,6
205.000,513,119,749,6
205.020,513,119,749,6
205.040,513,119,749,6
205.060,513,119,749,6
205.080,512,55,749,6
205.100,512,55,749,6
205.120,512,55,749,6
205.140,513,119,749,6
205.160,513,119,749,6
205.180,513,119,749,6
205.200,512,55,749,6
205.220,512,55,749,6
205.240,512,55,749,6
205.260,513,119,749,6
205.280,512,55,749,6
205.300,513,119,749,6
205.320,512,55,749,6
205.340,512,55,749,6
205.360,513,123,750,6
205.380,513,119,749,6
205.400,512,55,749,6
205.420,512,55,749,6
205.440,512,55,749,6
205.460,513,119,749,6
205.480,513,119,749,6
205.500,513,119,749,6
205.520,513,119,749,6
205.540,513,119,749,6
205.560,513,119,749,6
205.580,513,123,750,6
205.600,512,59,750,6
205.620,513,123,750,6
205.640,512,55,749,6
205.660,513,119,749,6
205.680,513,123,750,6
205.700,513,123,750,6
205.720,513,123,750,6
205.740,513,123,750,6
205.760,513,123,750,6
205.780,513,123,750,6
205.800,513,123,750,6
205.820,513,123,750,6
205.840,513,123,750,6
205.860,513,123,750,6
205.880,513,123,750,6
205.900,513,123,750,6
205.920,513,123,750,6
205.940,513,123,750,6
205.960,513,123,750,6
205.980,513,123,750,6
206.000,513,123,750,6
206.020,512,59,750,6
206.040,513,123,750,6
206.060,513,123,750,6
206.080,513,123,750,6
206.100,513,123,750,6
206.120,512,59,750,6
206.140,513,123,750,6
206.160,512,59,750,6
206.180,513,123,750,6
206.200,513,123,750,6
206.220,512,59,750,6
206.240,513,123,750,6
206.260,513,123,750,6
206.280,512,59,750,6
206.300,512,59,750,6
206.320,512,59,750,6
